conversion_id,campaign_id,customer_id,sent,opened,clicked,converted,conversion_date,revenue,attributed_ticket_id
CV0018109,CMP016,C003023,1,1,0,0,,0.0,
CV0018110,CMP016,C002796,1,0,0,0,,0.0,
CV0018111,CMP016,C000102,1,1,0,0,,0.0,
CV0018112,CMP016,C003123,1,1,0,0,,0.0,
CV0018113,CMP016,C001278,1,1,1,0,,0.0,
CV0018114,CMP016,C000426,1,0,0,0,,0.0,
CV0018115,CMP016,C002147,1,0,0,0,,0.0,
CV0018116,CMP016,C002033,1,1,0,0,,0.0,
CV0018117,CMP016,C000596,1,0,0,0,,0.0,
CV0018118,CMP016,C002803,1,0,0,0,,0.0,
CV0018119,CMP016,C001619,1,0,0,0,,0.0,
CV0018120,CMP016,C002896,1,1,0,0,,0.0,
CV0018121,CMP016,C000057,1,1,0,0,,0.0,
CV0018122,CMP016,C000412,1,1,0,0,,0.0,
CV0018123,CMP016,C000016,1,1,0,0,,0.0,
CV0018124,CMP016,C000219,1,0,0,0,,0.0,
CV0018125,CMP016,C002015,1,1,0,0,,0.0,
CV0018126,CMP016,C000661,1,1,0,0,,0.0,
CV0018127,CMP016,C000419,1,0,0,0,,0.0,
CV0018128,CMP016,C001435,1,1,0,0,,0.0,
CV0018129,CMP016,C000266,1,0,0,0,,0.0,
CV0018130,CMP016,C001438,1,1,0,0,,0.0,
CV0018131,CMP016,C002470,1,1,0,0,,0.0,
CV0018132,CMP016,C000128,1,1,0,0,,0.0,
CV0018133,CMP016,C001140,1,1,0,0,,0.0,
CV0018134,CMP016,C002111,1,0,0,0,,0.0,
CV0018135,CMP016,C002037,1,1,0,0,,0.0,
CV0018136,CMP016,C001757,1,1,1,0,,0.0,
CV0018137,CMP016,C001968,1,1,0,0,,0.0,
CV0018138,CMP016,C003149,1,1,0,0,,0.0,
CV0018139,CMP016,C001862,1,0,0,0,,0.0,
CV0018140,CMP016,C002454,1,0,0,0,,0.0,
CV0018141,CMP016,C002265,1,1,0,0,,0.0,
CV0018142,CMP016,C001841,1,1,0,0,,0.0,
CV0018143,CMP016,C002146,1,0,0,0,,0.0,
CV0018144,CMP016,C002905,1,0,0,0,,0.0,
CV0018145,CMP016,C000119,1,1,0,0,,0.0,
CV0018146,CMP016,C000915,1,0,0,0,,0.0,
CV0018147,CMP016,C001442,1,1,0,0,,0.0,
CV0018148,CMP016,C000297,1,1,1,0,,0.0,
CV0018149,CMP016,C001831,1,1,0,0,,0.0,
CV0018150,CMP016,C000577,1,1,0,0,,0.0,
CV0018151,CMP016,C001252,1,1,0,0,,0.0,
CV0018152,CMP016,C000946,1,1,0,0,,0.0,
CV0018153,CMP016,C002371,1,1,0,0,,0.0,
CV0018154,CMP016,C002001,1,0,0,0,,0.0,
CV0018155,CMP016,C001558,1,0,0,0,,0.0,
CV0018156,CMP016,C002983,1,1,0,0,,0.0,
CV0018157,CMP016,C001839,1,0,0,0,,0.0,
CV0018158,CMP016,C001032,1,1,0,0,,0.0,
CV0018159,CMP016,C001700,1,0,0,0,,0.0,
CV0018160,CMP016,C001248,1,1,1,0,,0.0,
CV0018161,CMP016,C001002,1,1,0,0,,0.0,
CV0018162,CMP016,C002762,1,1,0,0,,0.0,
CV0018163,CMP016,C001880,1,0,0,0,,0.0,
CV0018164,CMP016,C001306,1,1,0,0,,0.0,
CV0018165,CMP016,C001837,1,1,0,0,,0.0,
CV0018166,CMP016,C000212,1,1,0,0,,0.0,
CV0018167,CMP016,C001685,1,1,0,0,,0.0,
CV0018168,CMP016,C002894,1,1,0,0,,0.0,
CV0018169,CMP016,C002479,1,1,0,0,,0.0,
CV0018170,CMP016,C000081,1,0,0,0,,0.0,
CV0018171,CMP016,C003179,1,1,0,0,,0.0,
CV0018172,CMP016,C001118,1,1,0,0,,0.0,
CV0018173,CMP016,C000761,1,1,0,0,,0.0,
CV0018174,CMP016,C001323,1,1,1,0,,0.0,
CV0018175,CMP016,C002731,1,1,0,0,,0.0,
CV0018176,CMP016,C001668,1,1,0,0,,0.0,
CV0018177,CMP016,C001804,1,1,0,0,,0.0,
CV0018178,CMP016,C002100,1,1,0,0,,0.0,
CV0018179,CMP016,C002441,1,1,0,0,,0.0,
CV0018180,CMP016,C000479,1,1,0,0,,0.0,
CV0018181,CMP016,C002830,1,1,0,0,,0.0,
CV0018182,CMP016,C000064,1,0,0,0,,0.0,
CV0018183,CMP016,C000205,1,0,0,0,,0.0,
CV0018184,CMP016,C001267,1,1,0,0,,0.0,
CV0018185,CMP016,C002920,1,0,0,0,,0.0,
CV0018186,CMP016,C003094,1,1,0,0,,0.0,
CV0018187,CMP016,C002761,1,1,0,0,,0.0,
CV0018188,CMP016,C002359,1,1,0,0,,0.0,
CV0018189,CMP016,C000174,1,0,0,0,,0.0,
CV0018190,CMP016,C003180,1,1,0,0,,0.0,
CV0018191,CMP016,C000890,1,0,0,0,,0.0,
CV0018192,CMP016,C002068,1,1,0,0,,0.0,
CV0018193,CMP016,C002211,1,0,0,0,,0.0,
CV0018194,CMP016,C001403,1,1,0,0,,0.0,
CV0018195,CMP016,C002536,1,1,0,0,,0.0,
CV0018196,CMP016,C000318,1,1,0,0,,0.0,
CV0018197,CMP016,C002746,1,1,0,0,,0.0,
CV0018198,CMP016,C000972,1,1,0,0,,0.0,
CV0018199,CMP016,C000280,1,0,0,0,,0.0,
CV0018200,CMP016,C000176,1,1,0,0,,0.0,
CV0018201,CMP016,C002103,1,1,1,0,,0.0,
CV0018202,CMP016,C000301,1,1,0,0,,0.0,
CV0018203,CMP016,C002388,1,1,1,0,,0.0,
CV0018204,CMP016,C002610,1,1,0,0,,0.0,
CV0018205,CMP016,C001452,1,1,0,0,,0.0,
CV0018206,CMP016,C001959,1,0,0,0,,0.0,
CV0018207,CMP016,C001671,1,1,0,0,,0.0,
CV0018208,CMP016,C001096,1,1,0,0,,0.0,
CV0018209,CMP016,C000961,1,1,0,0,,0.0,
CV0018210,CMP016,C001037,1,1,0,0,,0.0,
CV0018211,CMP016,C000988,1,1,0,0,,0.0,
CV0018212,CMP016,C003026,1,1,0,0,,0.0,
CV0018213,CMP016,C002838,1,1,0,0,,0.0,
CV0018214,CMP016,C002605,1,1,0,0,,0.0,
CV0018215,CMP016,C001542,1,1,0,0,,0.0,
CV0018216,CMP016,C000218,1,0,0,0,,0.0,
CV0018217,CMP016,C000379,1,0,0,0,,0.0,
CV0018218,CMP016,C001730,1,1,0,0,,0.0,
CV0018219,CMP016,C002657,1,0,0,0,,0.0,
CV0018220,CMP016,C002018,1,1,0,0,,0.0,
CV0018221,CMP016,C001455,1,0,0,0,,0.0,
CV0018222,CMP016,C000815,1,1,0,0,,0.0,
CV0018223,CMP016,C000450,1,1,0,0,,0.0,
CV0018224,CMP016,C001955,1,1,0,0,,0.0,
CV0018225,CMP016,C002656,1,0,0,0,,0.0,
CV0018226,CMP016,C000750,1,0,0,0,,0.0,
CV0018227,CMP016,C000449,1,0,0,0,,0.0,
CV0018228,CMP016,C001937,1,0,0,0,,0.0,
CV0018229,CMP016,C002444,1,0,0,0,,0.0,
CV0018230,CMP016,C000444,1,1,0,0,,0.0,
CV0018231,CMP016,C000791,1,1,0,0,,0.0,
CV0018232,CMP016,C000415,1,1,0,0,,0.0,
CV0018233,CMP016,C001763,1,1,0,0,,0.0,
CV0018234,CMP016,C002562,1,0,0,0,,0.0,
CV0018235,CMP016,C001310,1,0,0,0,,0.0,
CV0018236,CMP016,C001840,1,1,0,0,,0.0,
CV0018237,CMP016,C001758,1,1,0,0,,0.0,
CV0018238,CMP016,C001950,1,1,0,0,,0.0,
CV0018239,CMP016,C000976,1,1,0,0,,0.0,
CV0018240,CMP016,C000565,1,0,0,0,,0.0,
CV0018241,CMP016,C000151,1,1,0,0,,0.0,
CV0018242,CMP016,C001569,1,1,0,0,,0.0,
CV0018243,CMP016,C003103,1,0,0,0,,0.0,
CV0018244,CMP016,C000197,1,1,0,0,,0.0,
CV0018245,CMP016,C000132,1,1,0,0,,0.0,
CV0018246,CMP016,C000708,1,1,0,0,,0.0,
CV0018247,CMP016,C000962,1,0,0,0,,0.0,
CV0018248,CMP016,C001607,1,1,0,0,,0.0,
CV0018249,CMP016,C000776,1,1,0,0,,0.0,
CV0018250,CMP016,C000651,1,0,0,0,,0.0,
CV0018251,CMP016,C000207,1,1,0,0,,0.0,
CV0018252,CMP016,C001827,1,1,0,0,,0.0,
CV0018253,CMP016,C002604,1,1,0,0,,0.0,
CV0018254,CMP016,C001549,1,0,0,0,,0.0,
CV0018255,CMP016,C001882,1,0,0,0,,0.0,
CV0018256,CMP016,C000085,1,0,0,0,,0.0,
CV0018257,CMP016,C001239,1,1,0,0,,0.0,
CV0018258,CMP016,C002661,1,0,0,0,,0.0,
CV0018259,CMP016,C002043,1,1,0,0,,0.0,
CV0018260,CMP016,C002782,1,1,0,0,,0.0,
CV0018261,CMP016,C003078,1,0,0,0,,0.0,
CV0018262,CMP016,C001179,1,0,0,0,,0.0,
CV0018263,CMP016,C002181,1,1,0,0,,0.0,
CV0018264,CMP016,C000893,1,1,0,0,,0.0,
CV0018265,CMP016,C002836,1,0,0,0,,0.0,
CV0018266,CMP016,C000633,1,1,0,0,,0.0,
CV0018267,CMP016,C002792,1,0,0,0,,0.0,
CV0018268,CMP016,C000682,1,0,0,0,,0.0,
CV0018269,CMP016,C001424,1,1,0,0,,0.0,
CV0018270,CMP016,C000793,1,1,1,0,,0.0,
CV0018271,CMP016,C002452,1,1,0,0,,0.0,
CV0018272,CMP016,C002456,1,1,0,0,,0.0,
CV0018273,CMP016,C001507,1,1,0,0,,0.0,
CV0018274,CMP016,C000029,1,1,0,0,,0.0,
CV0018275,CMP016,C000406,1,1,0,0,,0.0,
CV0018276,CMP016,C002229,1,1,0,0,,0.0,
CV0018277,CMP016,C002447,1,1,0,0,,0.0,
CV0018278,CMP016,C000336,1,0,0,0,,0.0,
CV0018279,CMP016,C002911,1,1,0,0,,0.0,
CV0018280,CMP016,C000842,1,1,0,0,,0.0,
CV0018281,CMP016,C001771,1,1,0,0,,0.0,
CV0018282,CMP016,C001205,1,1,0,0,,0.0,
CV0018283,CMP016,C002221,1,1,1,1,2025-09-29,464.61,T0018136
CV0018284,CMP016,C002973,1,1,1,0,,0.0,
CV0018285,CMP016,C000360,1,1,0,0,,0.0,
CV0018286,CMP016,C002376,1,1,0,0,,0.0,
CV0018287,CMP016,C000168,1,1,0,0,,0.0,
CV0018288,CMP016,C000045,1,1,0,0,,0.0,
CV0018289,CMP016,C001666,1,1,0,0,,0.0,
CV0018290,CMP016,C000931,1,1,0,0,,0.0,
CV0018291,CMP016,C002029,1,1,0,0,,0.0,
CV0018292,CMP016,C000653,1,1,1,1,2025-10-08,61.22,T0014737
CV0018293,CMP016,C001930,1,0,0,0,,0.0,
CV0018294,CMP016,C000397,1,1,0,0,,0.0,
CV0018295,CMP016,C003048,1,1,0,0,,0.0,
CV0018296,CMP016,C001218,1,1,0,0,,0.0,
CV0018297,CMP016,C001956,1,1,0,0,,0.0,
CV0018298,CMP016,C001742,1,1,0,0,,0.0,
CV0018299,CMP016,C000263,1,1,0,0,,0.0,
CV0018300,CMP016,C002183,1,1,0,0,,0.0,
CV0018301,CMP016,C000958,1,1,0,0,,0.0,
CV0018302,CMP016,C001670,1,0,0,0,,0.0,
CV0018303,CMP016,C001315,1,1,0,0,,0.0,
CV0018304,CMP016,C003190,1,0,0,0,,0.0,
CV0018305,CMP016,C000348,1,1,0,0,,0.0,
CV0018306,CMP016,C000578,1,1,0,0,,0.0,
CV0018307,CMP016,C002660,1,1,0,0,,0.0,
CV0018308,CMP016,C000183,1,1,0,0,,0.0,
CV0018309,CMP016,C001946,1,1,0,0,,0.0,
CV0018310,CMP016,C000871,1,0,0,0,,0.0,
CV0018311,CMP016,C000203,1,0,0,0,,0.0,
CV0018312,CMP016,C001818,1,1,0,0,,0.0,
CV0018313,CMP016,C001389,1,1,0,0,,0.0,
CV0018314,CMP016,C002326,1,0,0,0,,0.0,
CV0018315,CMP016,C001024,1,0,0,0,,0.0,
CV0018316,CMP016,C001416,1,1,0,0,,0.0,
CV0018317,CMP016,C001616,1,1,0,0,,0.0,
CV0018318,CMP016,C000613,1,1,0,0,,0.0,
CV0018319,CMP016,C000554,1,1,0,0,,0.0,
CV0018320,CMP016,C000427,1,1,0,0,,0.0,
CV0018321,CMP016,C001232,1,1,0,0,,0.0,
CV0018322,CMP016,C000507,1,1,0,0,,0.0,
CV0018323,CMP016,C001521,1,0,0,0,,0.0,
CV0018324,CMP016,C000620,1,1,0,0,,0.0,
CV0018325,CMP016,C002818,1,1,0,0,,0.0,
CV0018326,CMP016,C000654,1,1,0,0,,0.0,
CV0018327,CMP016,C000496,1,1,0,0,,0.0,
CV0018328,CMP016,C001167,1,0,0,0,,0.0,
CV0018329,CMP016,C000517,1,0,0,0,,0.0,
CV0018330,CMP016,C001220,1,0,0,0,,0.0,
CV0018331,CMP016,C001177,1,1,0,0,,0.0,
CV0018332,CMP016,C000855,1,1,0,0,,0.0,
CV0018333,CMP016,C001847,1,0,0,0,,0.0,
CV0018334,CMP016,C002544,1,1,0,0,,0.0,
CV0018335,CMP016,C001683,1,1,0,0,,0.0,
CV0018336,CMP016,C002784,1,1,0,0,,0.0,
CV0018337,CMP016,C001557,1,1,0,0,,0.0,
CV0018338,CMP016,C001865,1,1,0,0,,0.0,
CV0018339,CMP016,C000209,1,1,0,0,,0.0,
CV0018340,CMP016,C001725,1,1,0,0,,0.0,
CV0018341,CMP016,C001097,1,1,0,0,,0.0,
CV0018342,CMP016,C002163,1,1,0,0,,0.0,
CV0018343,CMP016,C002109,1,1,0,0,,0.0,
CV0018344,CMP016,C001401,1,0,0,0,,0.0,
CV0018345,CMP016,C002529,1,1,0,0,,0.0,
CV0018346,CMP016,C002851,1,1,0,0,,0.0,
CV0018347,CMP016,C002427,1,1,1,0,,0.0,
CV0018348,CMP016,C001783,1,0,0,0,,0.0,
CV0018349,CMP016,C000767,1,0,0,0,,0.0,
CV0018350,CMP016,C001166,1,1,0,0,,0.0,
CV0018351,CMP016,C001354,1,1,0,0,,0.0,
CV0018352,CMP016,C002848,1,1,0,0,,0.0,
CV0018353,CMP016,C002890,1,1,0,0,,0.0,
CV0018354,CMP016,C002645,1,1,0,0,,0.0,
CV0018355,CMP016,C000342,1,1,0,0,,0.0,
CV0018356,CMP016,C000154,1,1,0,0,,0.0,
CV0018357,CMP016,C002480,1,1,0,0,,0.0,
CV0018358,CMP016,C000269,1,1,1,0,,0.0,
CV0018359,CMP016,C000792,1,0,0,0,,0.0,
CV0018360,CMP016,C003109,1,1,0,0,,0.0,
CV0018361,CMP016,C001829,1,1,0,0,,0.0,
CV0018362,CMP016,C002364,1,1,0,0,,0.0,
CV0018363,CMP016,C001270,1,0,0,0,,0.0,
CV0018364,CMP016,C002162,1,0,0,0,,0.0,
CV0018365,CMP016,C002424,1,1,1,0,,0.0,
CV0018366,CMP016,C000536,1,1,0,0,,0.0,
CV0018367,CMP016,C002489,1,1,0,0,,0.0,
CV0018368,CMP016,C001810,1,0,0,0,,0.0,
CV0018369,CMP016,C001941,1,1,1,0,,0.0,
CV0018370,CMP016,C001570,1,1,0,0,,0.0,
CV0018371,CMP016,C002837,1,1,0,0,,0.0,
CV0018372,CMP016,C002270,1,0,0,0,,0.0,
CV0018373,CMP016,C000452,1,1,0,0,,0.0,
CV0018374,CMP016,C000728,1,0,0,0,,0.0,
CV0018375,CMP016,C002714,1,0,0,0,,0.0,
CV0018376,CMP016,C000274,1,1,0,0,,0.0,
CV0018377,CMP016,C001890,1,1,0,0,,0.0,
CV0018378,CMP016,C000981,1,1,0,0,,0.0,
CV0018379,CMP016,C002363,1,0,0,0,,0.0,
CV0018380,CMP016,C001857,1,1,0,0,,0.0,
CV0018381,CMP016,C001977,1,1,0,0,,0.0,
CV0018382,CMP016,C000540,1,0,0,0,,0.0,
CV0018383,CMP016,C000075,1,1,1,0,,0.0,
CV0018384,CMP016,C001251,1,1,0,0,,0.0,
CV0018385,CMP016,C002245,1,1,0,0,,0.0,
CV0018386,CMP016,C000306,1,0,0,0,,0.0,
CV0018387,CMP016,C000166,1,1,0,0,,0.0,
CV0018388,CMP016,C003068,1,1,0,0,,0.0,
CV0018389,CMP016,C000182,1,1,0,0,,0.0,
CV0018390,CMP016,C000503,1,1,0,0,,0.0,
CV0018391,CMP016,C002776,1,1,0,0,,0.0,
CV0018392,CMP016,C000323,1,0,0,0,,0.0,
CV0018393,CMP016,C002118,1,1,0,0,,0.0,
CV0018394,CMP016,C002072,1,0,0,0,,0.0,
CV0018395,CMP016,C000110,1,0,0,0,,0.0,
CV0018396,CMP016,C002248,1,1,1,0,,0.0,
CV0018397,CMP016,C000927,1,0,0,0,,0.0,
CV0018398,CMP016,C002685,1,0,0,0,,0.0,
CV0018399,CMP016,C001058,1,1,0,0,,0.0,
CV0018400,CMP016,C000493,1,0,0,0,,0.0,
CV0018401,CMP016,C001329,1,1,0,0,,0.0,
CV0018402,CMP016,C001012,1,1,0,0,,0.0,
CV0018403,CMP016,C001788,1,0,0,0,,0.0,
CV0018404,CMP016,C002946,1,0,0,0,,0.0,
CV0018405,CMP016,C000096,1,1,0,0,,0.0,
CV0018406,CMP016,C000932,1,0,0,0,,0.0,
CV0018407,CMP016,C000232,1,0,0,0,,0.0,
CV0018408,CMP016,C000216,1,1,0,0,,0.0,
CV0018409,CMP016,C002867,1,1,0,0,,0.0,
CV0018410,CMP016,C001712,1,1,0,0,,0.0,
CV0018411,CMP016,C000024,1,1,0,0,,0.0,
CV0018412,CMP016,C000607,1,0,0,0,,0.0,
CV0018413,CMP016,C001180,1,1,0,0,,0.0,
CV0018414,CMP016,C000429,1,1,0,0,,0.0,
CV0018415,CMP016,C000865,1,0,0,0,,0.0,
CV0018416,CMP016,C002942,1,1,0,0,,0.0,
CV0018417,CMP016,C002036,1,1,0,0,,0.0,
CV0018418,CMP016,C001243,1,1,0,0,,0.0,
CV0018419,CMP016,C002548,1,1,0,0,,0.0,
CV0018420,CMP016,C001393,1,0,0,0,,0.0,
CV0018421,CMP016,C002898,1,0,0,0,,0.0,
CV0018422,CMP016,C000396,1,1,0,0,,0.0,
CV0018423,CMP016,C001040,1,1,0,0,,0.0,
CV0018424,CMP016,C002764,1,1,0,0,,0.0,
CV0018425,CMP016,C000389,1,0,0,0,,0.0,
CV0018426,CMP016,C002137,1,1,1,0,,0.0,
CV0018427,CMP016,C002041,1,1,0,0,,0.0,
CV0018428,CMP016,C000341,1,0,0,0,,0.0,
CV0018429,CMP016,C002073,1,0,0,0,,0.0,
CV0018430,CMP016,C002654,1,1,0,0,,0.0,
CV0018431,CMP016,C001612,1,1,0,0,,0.0,
CV0018432,CMP016,C001511,1,1,0,0,,0.0,
CV0018433,CMP016,C000374,1,1,0,0,,0.0,
CV0018434,CMP016,C002552,1,1,0,0,,0.0,
CV0018435,CMP016,C002476,1,0,0,0,,0.0,
CV0018436,CMP016,C002651,1,1,0,0,,0.0,
CV0018437,CMP016,C000291,1,1,0,0,,0.0,
CV0018438,CMP016,C000735,1,1,0,0,,0.0,
CV0018439,CMP016,C001897,1,1,0,0,,0.0,
CV0018440,CMP016,C000678,1,1,0,0,,0.0,
CV0018441,CMP016,C001901,1,1,0,0,,0.0,
CV0018442,CMP016,C000409,1,1,0,0,,0.0,
CV0018443,CMP016,C001480,1,1,0,0,,0.0,
CV0018444,CMP016,C001353,1,1,0,0,,0.0,
CV0018445,CMP016,C001551,1,1,0,0,,0.0,
CV0018446,CMP016,C001978,1,1,0,0,,0.0,
CV0018447,CMP016,C002874,1,0,0,0,,0.0,
CV0018448,CMP016,C000435,1,0,0,0,,0.0,
CV0018449,CMP016,C002022,1,1,0,0,,0.0,
CV0018450,CMP016,C001453,1,1,0,0,,0.0,
CV0018451,CMP016,C000781,1,0,0,0,,0.0,
CV0018452,CMP016,C002428,1,1,0,0,,0.0,
CV0018453,CMP016,C001437,1,1,0,0,,0.0,
CV0018454,CMP016,C002938,1,0,0,0,,0.0,
CV0018455,CMP016,C001594,1,0,0,0,,0.0,
CV0018456,CMP016,C003089,1,0,0,0,,0.0,
CV0018457,CMP016,C001679,1,1,1,0,,0.0,
CV0018458,CMP016,C002312,1,1,0,0,,0.0,
CV0018459,CMP016,C002591,1,0,0,0,,0.0,
CV0018460,CMP016,C000989,1,0,0,0,,0.0,
CV0018461,CMP016,C000278,1,1,0,0,,0.0,
CV0018462,CMP016,C000592,1,0,0,0,,0.0,
CV0018463,CMP016,C000147,1,1,0,0,,0.0,
CV0018464,CMP016,C000566,1,0,0,0,,0.0,
CV0018465,CMP016,C000757,1,1,0,0,,0.0,
CV0018466,CMP016,C002978,1,1,0,0,,0.0,
CV0018467,CMP016,C001974,1,0,0,0,,0.0,
CV0018468,CMP016,C000561,1,1,0,0,,0.0,
CV0018469,CMP016,C002998,1,1,0,0,,0.0,
CV0018470,CMP016,C001501,1,1,0,0,,0.0,
CV0018471,CMP016,C002088,1,1,0,0,,0.0,
CV0018472,CMP016,C000518,1,1,1,0,,0.0,
CV0018473,CMP016,C001439,1,1,0,0,,0.0,
CV0018474,CMP016,C000816,1,1,0,0,,0.0,
CV0018475,CMP016,C001493,1,0,0,0,,0.0,
CV0018476,CMP016,C001614,1,1,0,0,,0.0,
CV0018477,CMP016,C001130,1,1,0,0,,0.0,
CV0018478,CMP016,C003014,1,1,0,0,,0.0,
CV0018479,CMP016,C002527,1,1,0,0,,0.0,
CV0018480,CMP016,C002369,1,1,1,1,2025-10-15,119.38,T0022012
CV0018481,CMP016,C002949,1,1,0,0,,0.0,
CV0018482,CMP016,C000175,1,1,1,0,,0.0,
CV0018483,CMP016,C002923,1,0,0,0,,0.0,
CV0018484,CMP016,C001657,1,0,0,0,,0.0,
CV0018485,CMP016,C002957,1,1,0,0,,0.0,
CV0018486,CMP016,C000017,1,0,0,0,,0.0,
CV0018487,CMP016,C000060,1,1,1,0,,0.0,
CV0018488,CMP016,C000485,1,1,0,0,,0.0,
CV0018489,CMP016,C003168,1,1,1,0,,0.0,
CV0018490,CMP016,C002908,1,1,0,0,,0.0,
CV0018491,CMP016,C002462,1,1,1,0,,0.0,
CV0018492,CMP016,C000265,1,1,1,1,2025-10-04,65.82,T0001640
CV0018493,CMP016,C002513,1,1,0,0,,0.0,
CV0018494,CMP016,C001574,1,1,0,0,,0.0,
CV0018495,CMP016,C000343,1,1,0,0,,0.0,
CV0018496,CMP016,C002530,1,1,0,0,,0.0,
CV0018497,CMP016,C000244,1,0,0,0,,0.0,
CV0018498,CMP016,C001172,1,1,0,0,,0.0,
CV0018499,CMP016,C000109,1,0,0,0,,0.0,
CV0018500,CMP016,C000140,1,1,0,0,,0.0,
CV0018501,CMP016,C000144,1,0,0,0,,0.0,
CV0018502,CMP016,C000637,1,0,0,0,,0.0,
CV0018503,CMP016,C000298,1,0,0,0,,0.0,
CV0018504,CMP016,C000772,1,1,0,0,,0.0,
CV0018505,CMP016,C000271,1,1,0,0,,0.0,
CV0018506,CMP016,C000272,1,1,0,0,,0.0,
CV0018507,CMP016,C001559,1,1,0,0,,0.0,
CV0018508,CMP016,C000502,1,0,0,0,,0.0,
CV0018509,CMP016,C002436,1,1,0,0,,0.0,
CV0018510,CMP016,C002313,1,1,0,0,,0.0,
CV0018511,CMP016,C002303,1,1,0,0,,0.0,
CV0018512,CMP016,C002077,1,1,0,0,,0.0,
CV0018513,CMP016,C002994,1,1,0,0,,0.0,
CV0018514,CMP016,C003191,1,0,0,0,,0.0,
CV0018515,CMP016,C002373,1,1,0,0,,0.0,
CV0018516,CMP016,C003153,1,1,0,0,,0.0,
CV0018517,CMP016,C000889,1,1,0,0,,0.0,
CV0018518,CMP016,C000907,1,1,0,0,,0.0,
CV0018519,CMP016,C003125,1,1,0,0,,0.0,
CV0018520,CMP016,C002473,1,1,0,0,,0.0,
CV0018521,CMP016,C001163,1,0,0,0,,0.0,
CV0018522,CMP016,C002213,1,1,0,0,,0.0,
CV0018523,CMP016,C002348,1,0,0,0,,0.0,
CV0018524,CMP016,C000192,1,1,0,0,,0.0,
CV0018525,CMP016,C001134,1,1,0,0,,0.0,
CV0018526,CMP016,C000240,1,1,0,0,,0.0,
CV0018527,CMP016,C001143,1,1,0,0,,0.0,
CV0018528,CMP016,C000137,1,0,0,0,,0.0,
CV0018529,CMP016,C002805,1,1,0,0,,0.0,
CV0018530,CMP016,C001582,1,1,0,0,,0.0,
CV0018531,CMP016,C000385,1,1,0,0,,0.0,
CV0018532,CMP016,C001221,1,1,0,0,,0.0,
CV0018533,CMP016,C000853,1,1,1,0,,0.0,
CV0018534,CMP016,C001798,1,1,0,0,,0.0,
CV0018535,CMP016,C000643,1,1,1,0,,0.0,
CV0018536,CMP016,C003141,1,1,0,0,,0.0,
CV0018537,CMP016,C001849,1,1,0,0,,0.0,
CV0018538,CMP016,C002892,1,0,0,0,,0.0,
CV0018539,CMP016,C002596,1,1,0,0,,0.0,
CV0018540,CMP016,C002532,1,1,0,0,,0.0,
CV0018541,CMP016,C002857,1,1,0,0,,0.0,
CV0018542,CMP016,C000942,1,1,0,0,,0.0,
CV0018543,CMP016,C001794,1,1,0,0,,0.0,
CV0018544,CMP016,C001638,1,1,0,0,,0.0,
CV0018545,CMP016,C001785,1,1,0,0,,0.0,
CV0018546,CMP016,C000420,1,1,0,0,,0.0,
CV0018547,CMP016,C000364,1,0,0,0,,0.0,
CV0018548,CMP016,C000441,1,1,0,0,,0.0,
CV0018549,CMP016,C000512,1,0,0,0,,0.0,
CV0018550,CMP016,C000329,1,1,0,0,,0.0,
CV0018551,CMP016,C001626,1,1,0,0,,0.0,
CV0018552,CMP016,C002500,1,1,0,0,,0.0,
CV0018553,CMP016,C000723,1,1,0,0,,0.0,
CV0018554,CMP016,C002607,1,1,0,0,,0.0,
CV0018555,CMP016,C001268,1,0,0,0,,0.0,
CV0018556,CMP016,C002127,1,1,0,0,,0.0,
CV0018557,CMP016,C000545,1,0,0,0,,0.0,
CV0018558,CMP016,C002338,1,1,0,0,,0.0,
CV0018559,CMP016,C002747,1,1,0,0,,0.0,
CV0018560,CMP016,C002197,1,1,0,0,,0.0,
CV0018561,CMP016,C002021,1,0,0,0,,0.0,
CV0018562,CMP016,C003044,1,1,0,0,,0.0,
CV0018563,CMP016,C002074,1,1,0,0,,0.0,
CV0018564,CMP016,C000700,1,1,0,0,,0.0,
CV0018565,CMP016,C002261,1,1,0,0,,0.0,
CV0018566,CMP016,C001048,1,1,0,0,,0.0,
CV0018567,CMP016,C000372,1,1,1,0,,0.0,
CV0018568,CMP016,C001419,1,0,0,0,,0.0,
CV0018569,CMP016,C001826,1,1,0,0,,0.0,
CV0018570,CMP016,C001228,1,1,0,0,,0.0,
CV0018571,CMP016,C002504,1,1,0,0,,0.0,
CV0018572,CMP016,C002612,1,0,0,0,,0.0,
CV0018573,CMP016,C001190,1,0,0,0,,0.0,
CV0018574,CMP016,C002301,1,0,0,0,,0.0,
CV0018575,CMP016,C002506,1,0,0,0,,0.0,
CV0018576,CMP016,C001468,1,0,0,0,,0.0,
CV0018577,CMP016,C002200,1,0,0,0,,0.0,
CV0018578,CMP016,C002485,1,1,0,0,,0.0,
CV0018579,CMP016,C001224,1,1,0,0,,0.0,
CV0018580,CMP016,C001297,1,1,0,0,,0.0,
CV0018581,CMP016,C002149,1,1,0,0,,0.0,
CV0018582,CMP016,C000759,1,0,0,0,,0.0,
CV0018583,CMP016,C002052,1,1,0,0,,0.0,
CV0018584,CMP016,C002308,1,0,0,0,,0.0,
CV0018585,CMP016,C000328,1,1,0,0,,0.0,
CV0018586,CMP016,C002930,1,1,0,0,,0.0,
CV0018587,CMP016,C000003,1,1,0,0,,0.0,
